Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior,Pclass_Fare,Fare_Log,Age_Log
1,2,-2.025883484179407,1,1,-0.12293496395240078,0.6792945838081278,0,-0.369900187785899,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03183499261696022,0.3503178914890206,-3.0877023127289447
1,1,1.1249600919935314,0,0,-0.08244579513222278,-0.5609748304808925,1,0.301708551861749,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,-0.5064055373051964,0.4146636500426548,0.8578682498762662
1,1,2.200857898491608,0,0,2.7128315501938722,-0.5609748304808925,1,4.489100173109663,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.1272469287872706,2.118839123947159,1.299435890985306
0,3,-0.10463740114712752,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,0.1416333356444674
0,3,0.9712604053509489,0,1,-0.5369513032864824,0.059159876663617626,0,-0.5272645737497267,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5620093009032868,-0.7480799086676679,0.7837576206954824
1,3,-0.10463740114712752,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,0.1416333356444674
0,2,-0.41203677443229225,0,0,-0.4288154815385896,-0.5609748304808925,1,-0.21716143616911202,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5445535942382934,-0.33368567152466716,-0.10031399301371488
0,3,-0.10463740114712752,0,0,-0.5111679285810251,-0.5609748304808925,1,-0.34052735093651687,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.4891316147329806,-0.6332923913899642,0.1416333356444674
0,3,-0.10463740114712752,8,2,0.9017647699613317,5.64037224096421,0,-0.4525179670695247,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,3.504576228419863,1.3506155521651908,0.1416333356444674
0,3,0.35646165878061953,0,0,-0.581854563268135,-0.5609748304808925,1,-0.4464176026920134,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6889300677288136,-0.9842950417749682,0.4481872602592053
0,3,1.2402348569754682,0,0,-0.5646970191586081,-0.5609748304808925,1,-0.42071519553533004,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6404336187824847,-0.8876115073381831,0.9113206805838094
1,3,-0.8731358343600393,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5855658590722249,-0.7880629125377953,-0.547688062634627
0,3,-2.1027333275006983,0,1,-0.48852100564435524,0.059159876663617626,0,-0.4909897076974768,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.4251192284043442,-0.5419513459111754,-3.5566681295478544
0,3,0.20276197213803718,1,0,-0.3617570603754636,0.059159876663617626,0,-0.39604201258184907,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.06681613090249672,-0.14071179068068584,0.3522682378463187
1,3,-0.2583370877897099,0,0,-0.29263982803627664,-0.5609748304808925,1,-0.013167084250153211,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.12854634685373123,0.02664910909916204,0.025144285328213375
1,3,-1.0268355210026217,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.6055177716941376,-0.8231713196326232,-0.7290028744201655
1,1,0.8175607187083667,0,0,-0.005288611034635832,-0.5609748304808925,1,0.4172918397775416,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.43370963522766776,0.5272593765413239,0.7061166098831713
0,3,-0.41203677443229225,0,0,-0.5688146415107299,-0.5609748304808925,1,-0.4268834912737003,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6520722344786004,-0.9100091616240015,-0.10031399301371488
1,2,0.4333115021019107,0,0,-0.2405813168701657,-0.5609748304808925,1,0.06481779758495625,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.1898529254042912,0.13703458990304354,0.49411010214712364
0,3,-0.5657364610748746,0,0,-0.5641087873940193,-0.5609748304808925,1,-0.4198340104298486,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6387709593973253,-0.884450804505842,-0.2362387797427563
0,2,0.04906228549545483,0,0,-0.4288154815385896,-0.5609748304808925,1,-0.21716143616911202,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5445535942382934,-0.33368567152466716,0.2503504852742479
0,3,-0.10463740114712752,1,0,-0.5523441521022427,0.059159876663617626,0,-0.5387939996698461,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,0.1416333356444674
1,1,0.12591212881674602,1,0,1.9305821262271863,0.059159876663617626,0,1.3209471654487823,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.3902277102921783,1.8528928368906141,0.3021057236564724
1,3,-0.1814872444684187,0,0,-0.548226529750121,-0.5609748304808925,1,-0.39604201258184907,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5938791559980219,-0.8025478579119842,0.08442911253006272
0,2,0.9712604053509489,1,0,-0.09940569336884779,0.059159876663617626,0,-0.19953773405948275,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0761725762212105,0.3881930030189209,0.7837576206954824
1,1,0.20276197213803718,0,0,1.060392053454471,-0.5609748304808925,1,2.0137066974549334,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.5703526324366436,1.4456634513761963,0.3522682378463187
0,2,0.04906228549545483,0,0,-0.4876386579974721,-0.5609748304808925,1,-0.30527994671725833,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6553975532489191,-0.5385497616659674,0.2503504852742479
1,3,-1.0268355210026217,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.5855658590722249,-0.7880629125377953,-0.7290028744201655
0,2,-0.1814872444684187,0,0,-0.4288154815385896,-0.5609748304808925,1,-0.21716143616911202,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5445535942382934,-0.33368567152466716,0.08442911253006272
0,3,1.6629089952425695,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5855658590722249,-0.7880629125377953,1.0935577855092096
0,3,-0.10463740114712752,0,0,-0.5489135844511608,-0.5609748304808925,1,-0.3970712367850514,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.595821142159888,-0.8059607675574288,0.1416333356444674
1,1,0.6638610320657843,1,0,1.3829383533949904,0.059159876663617626,0,0.910755498847161,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.8742490810977156,1.6157041728918846,0.6245919686902986
0,3,-0.5657364610748746,0,0,-0.5146973191685581,-0.5609748304808925,1,-0.3458144615694057,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.499107571043937,-0.6482775532886053,-0.2362387797427563
1,2,-0.7962859910387481,0,0,-0.4876386579974721,-0.5609748304808925,1,-0.30527994671725833,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6553975532489191,-0.5385497616659674,-0.46407214074285746
0,3,-0.6810112260568114,0,0,-0.5641087873940193,-0.5609748304808925,1,-0.4198340104298486,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6387709593973253,-0.884450804505842,-0.34617839143299006
0,2,-0.8731358343600393,0,0,-0.4288154815385896,-0.5609748304808925,1,-0.21716143616911202,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5445535942382934,-0.33368567152466716,-0.547688062634627
0,3,-0.10463740114712752,3,1,-0.1354831239546096,1.9195639980971482,0,-0.49585067721335474,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5727557294679938,0.3295414409834525,0.1416333356444674
1,1,0.4333115021019107,1,0,1.229409862837307,0.059159876663617626,0,0.79576084258183,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.7295977145888489,1.538216200077281,0.49411010214712364
0,3,-0.027787557825836348,0,0,-0.551755920337654,-0.5609748304808925,1,-0.40132912321473785,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6038551123089781,-0.8201999887044109,0.19689805456670476
0,2,2.277707741812899,0,0,-0.4170508462468131,-0.5609748304808925,1,-0.19953773405948275,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5223848024361682,-0.2971397889995716,1.3268340666951766
1,3,-1.8721837975368247,4,2,0.003828981316490934,3.1598334123861687,0,-0.5173308481720477,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9665266769740614,0.5397949479212185,-2.4267321174193826
0,2,-0.41203677443229225,0,0,-0.4876386579974721,-0.5609748304808925,1,-0.30527994671725833,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6553975532489191,-0.5385497616659674,-0.10031399301371488
0,3,-0.10463740114712752,0,0,-0.5570500062189534,-0.5609748304808925,1,-0.409259789164071,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6188190467754127,-0.8472521793809467,0.1416333356444674
0,2,1.1249600919935314,1,0,-0.12293496395240078,0.059159876663617626,0,-0.21716143616911202,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.03183499261696022,0.3503178914890206,0.8578682498762662
1,2,-1.6416342675729512,0,2,-0.11705264630651252,0.6792945838081278,0,-0.3669629041009608,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.04291938851802279,0.3599165841728647,-1.7657619221098206
0,2,-0.7962859910387481,0,0,-0.4876386579974721,-0.5609748304808925,1,-0.30527994671725833,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6553975532489191,-0.5385497616659674,-0.46407214074285746
0,2,0.27961181545932834,0,0,-0.4458742027116655,-0.5609748304808925,1,-0.24271580422807446,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5766983423513748,-0.3890645696000531,0.4009331377083069
0,3,-0.10463740114712752,1,0,-0.3945992162559869,0.059159876663617626,0,-0.4206411759864696,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.15964572969471547,-0.2307658793066255,0.1416333356444674
1,3,-0.10463740114712752,1,0,-0.36999230507970715,0.059159876663617626,0,-0.4022103083202193,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.09009336229472806,-0.1625721299622539,0.1416333356444674
0,2,-0.027787557825836348,0,0,-0.4876386579974721,-0.5609748304808925,1,-0.30527994671725833,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6553975532489191,-0.5385497616659674,0.19689805456670476
0,3,-0.5657364610748746,0,0,-0.5670499462169634,-0.5609748304808925,1,-0.4242399359572559,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6470842563231222,-0.9003511253244326,-0.2362387797427563
0,3,0.04906228549545483,0,0,-0.5646970191586081,-0.5609748304808925,1,-0.42071519553533004,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6404336187824847,-0.8876115073381831,0.2503504852742479
0,1,1.1249600919935314,2,0,1.3829383533949904,0.6792945838081278,0,0.38204443555828305,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.8742490810977156,1.6157041728918846,0.8578682498762662
0,3,-0.33518693111100106,0,0,-0.551755920337654,-0.5609748304808925,1,-0.40132912321473785,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6038551123089781,-0.8201999887044109,-0.036378226619262884
1,2,-0.41203677443229225,0,2,-0.3935215756632601,0.6792945838081278,0,-0.5050152372930568,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.47804721883191803,-0.22768400474939252,-0.10031399301371488
1,1,0.5870111887444931,1,1,0.501865992977382,0.6792945838081278,0,-0.05791131407955404,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0.04412093703369801,1.0635631250648405,0.5822479494938455
0,2,1.893458525206443,1,0,-0.12293496395240078,0.059159876663617626,0,-0.21716143616911202,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.03183499261696022,0.3503178914890206,1.1849922023943722
0,3,-0.10463740114712752,0,0,-0.5641087873940193,-0.5609748304808925,1,-0.4198340104298486,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6387709593973253,-0.884450804505842,0.1416333356444674
0,3,-0.027787557825836348,1,1,-0.48852100564435524,0.6792945838081278,0,-0.5524523688048087,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.4251192284043442,-0.5419513459111754,0.19689805456670476
0,1,2.5082572717767726,0,0,-0.10999386513144661,-0.5609748304808925,1,0.26044089100184115,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.5323607587471246,0.37131944389592797,1.4063695031491863
0,3,0.04906228549545483,1,0,-0.3558747427295753,0.059159876663617626,0,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.05018953705090271,-0.12537350483735854,0.2503504852742479
0,3,0.8944105620296577,0,2,-0.2591106174547137,0.6792945838081278,0,-0.43789830509221855,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.22331793180781603,0.09907181047596665,0.7453993078396249
1,3,-0.027787557825836348,0,2,-0.3759734456620463,0.6792945838081278,0,-0.4962527326041491,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.10699928292302882,-0.17874166054436358,0.19689805456670476
1,1,-0.10463740114712752,0,0,1.1288222310926181,-0.5609748304808925,1,2.116216723145803,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.6348261296347641,1.4841314553606355,0.1416333356444674
1,1,0.04906228549545483,0,0,1.3005859063525549,-0.5609748304808925,1,2.37352277394639,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.7966583097902776,1.5748577304337725,0.2503504852742479
1,1,0.4333115021019107,0,0,5.124238728242953,-0.5609748304808925,1,8.101445198430158,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4.39922486752063,2.668221715908568,0.49411010214712364
1,2,1.5860591519212783,0,1,-0.12293496395240078,0.059159876663617626,0,-0.21716143616911202,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.03183499261696022,0.3503178914890206,1.0619033330178684
0,3,-0.10463740114712752,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,0.1416333356444674
1,3,-2.025883484179407,4,2,0.003828981316490934,3.1598334123861687,0,-0.5173308481720477,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9665266769740614,0.5397949479212185,-3.0877023127289447
0,1,1.7397588385638607,1,1,1.139410402855217,0.6792945838081278,0,0.26044089100184115,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6448020859457205,1.4899586742034754,1.1246092592323589
0,1,0.8175607187083667,0,0,-0.7346959991247785,-0.5609748304808925,1,-0.675377691019473,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,-1.1209421810935472,-3.082133996176616,0.7061166098831713
0,3,-0.10463740114712752,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,0.1416333356444674
0,2,0.5101613454232019,0,0,-0.4876386579974721,-0.5609748304808925,1,-0.30527994671725833,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6553975532489191,-0.5385497616659674,0.5387746243421346
0,3,-1.0268355210026217,4,1,0.19912192715998075,2.5396987052416584,0,-0.4422307985275025,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.5185295928469775,0.7774002509500836,-0.7290028744201655
1,3,-0.33518693111100106,1,0,-0.551755920337654,0.059159876663617626,0,-0.5383534071171054,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6038551123089781,-0.8201999887044109,-0.036378226619262884
1,1,2.200857898491608,0,1,2.876164687803722,0.059159876663617626,0,2.0291996939795083,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2.2811360308400825,2.166727286401155,1.299435890985306
1,1,0.4333115021019107,0,0,2.456656616715439,-0.5609748304808925,1,4.105344059672485,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.8858842080416327,2.038992667117087,0.49411010214712364
0,1,-0.10463740114712752,0,0,-0.005288611034635832,-0.5609748304808925,1,0.4172918397775416,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.43370963522766776,0.5272593765413239,0.1416333356444674
1,3,-0.33518693111100106,0,0,-0.7346959991247785,-0.5609748304808925,1,-0.675377691019473,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-1.1209421810935472,-3.082133996176616,-0.036378226619262884
1,2,0.8944105620296577,0,1,-0.2758752227454952,0.059159876663617626,0,-0.33171549988170224,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.2563593008106666,0.06348986917184116,0.7453993078396249
0,1,0.5870111887444931,0,1,-0.03587666279325473,0.059159876663617626,0,-0.15195373836348375,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.4625290645704304,0.48406702968622406,0.5822479494938455
1,3,-0.10463740114712752,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,0.1416333356444674
1,1,2.585107115098064,1,0,1.0996059358090202,0.059159876663617626,0,0.6985361651536383,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.6072991408540651,1.4678810219745526,1.4320417357849442
0,3,1.2018099353148226,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,0.8936972323857162
0,2,-0.10463740114712752,0,0,-0.7346959991247785,-0.5609748304808925,1,-0.675377691019473,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-1.1209421810935472,-3.082133996176616,0.1416333356444674
0,3,-1.7184841108942424,4,1,-0.04940599337879768,2.5396987052416584,0,-0.5042809163718222,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8160560026171371,0.46437604604039645,-1.9577663006004724
1,3,0.4333115021019107,1,1,-0.2582282698078304,0.6792945838081278,0,-0.43745771253947785,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.2258119208855552,0.10091128834697885,0.49411010214712364
0,3,2.738806801740646,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.6055177716941376,-0.8231713196326232,1.4822042499747905
0,3,-0.10463740114712752,0,0,-0.5498924021074366,-0.5609748304808925,1,-0.39853752880057264,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5985878073767933,-0.8108423936907564,0.1416333356444674
0,3,-1.0268355210026217,0,0,-0.5111679285810251,-0.5609748304808925,1,-0.34052735093651687,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.4891316147329806,-0.6332923913899642,-0.7290028744201655
1,3,-0.7962859910387481,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5855658590722249,-0.7880629125377953,-0.46407214074285746
0,1,-0.10463740114712752,0,0,-0.12293496395240078,-0.5609748304808925,1,0.24105481868124892,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5445535942382934,0.3503178914890206,0.1416333356444674
0,3,0.27961181545932834,0,0,-0.5308736926947507,-0.5609748304808925,1,-0.3700470519701459,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.54483070413582,-0.7198607416515719,0.4009331377083069
1,3,0.04906228549545483,0,0,-0.5111679285810251,-0.5609748304808925,1,-0.34052735093651687,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.4891316147329806,-0.6332923913899642,0.2503504852742479
0,3,-0.5657364610748746,0,0,-0.5489135844511608,-0.5609748304808925,1,-0.3970712367850514,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.595821142159888,-0.8059607675574288,-0.2362387797427563
1,2,0.9712604053509489,0,0,-0.4288154815385896,-0.5609748304808925,1,-0.21716143616911202,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5445535942382934,-0.33368567152466716,0.7837576206954824
1,3,-0.5657364610748746,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,-0.2362387797427563
1,1,-0.2583370877897099,0,0,1.1205869863883744,-0.5609748304808925,1,2.103880131669062,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6270670525040202,1.4795765243339813,0.025144285328213375
1,1,-0.7962859910387481,1,0,1.4083311422087608,0.059159876663617626,0,0.929774998163873,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0.898173641210569,1.6279824295619338,-0.46407214074285746
0,2,0.5101613454232019,0,0,-0.4317566403615337,-0.5609748304808925,1,-0.22156736169651933,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,-0.5500957921888248,-0.3430260999086414,0.5387746243421346
0,3,-0.41203677443229225,0,0,-0.5264619544603346,-0.5609748304808925,1,-0.363438163679035,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5323607587471246,-0.6998450560548872,-0.10031399301371488
0,3,-0.41203677443229225,0,0,-0.5489135844511608,-0.5609748304808925,1,-0.3970712367850514,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.595821142159888,-0.8059607675574288,-0.10031399301371488
0,1,-0.10463740114712752,0,0,-0.08244579513222278,-0.5609748304808925,1,0.301708551861749,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5064055373051964,0.4146636500426548,0.1416333356444674
0,3,-0.45046169609293785,0,0,-0.5645981962221572,-0.5609748304808925,1,-0.4205671564376092,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6401542920057779,-0.8870798384162878,-0.1332474985963463
0,1,-2.1027333275006983,1,2,2.831164957812677,1.299429290952638,0,0.6600583363376848,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.2387382165185183,2.153751916417376,-3.5566681295478544
1,1,-0.10463740114712752,0,0,-0.017053246326412325,-0.5609748304808925,1,0.3996681376679123,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.4447940311287303,0.5108582378319145,0.1416333356444674
1,1,1.5860591519212783,0,1,5.089287879132724,0.059159876663617626,0,3.6868551541176506,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,4.366294900801909,2.6620154468820485,1.0619033330178684
1,3,-0.10463740114712752,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,0.1416333356444674
1,3,-0.10463740114712752,2,0,-0.1876404580571715,0.6792945838081278,0,-0.4022103083202193,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.42533104710468145,0.2384449893574562,0.1416333356444674
0,3,-0.7962859910387481,0,0,-0.7346959991247785,-0.5609748304808925,1,-0.675377691019473,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-1.1209421810935472,-3.082133996176616,-0.46407214074285746
1,2,-0.10463740114712752,0,0,-0.4441095074178991,-0.5609748304808925,1,-0.2400722489116301,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.5733730235810561,-0.38319722572109616,0.1416333356444674
0,3,-0.10463740114712752,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5855658590722249,-0.7880629125377953,0.1416333356444674
1,1,-2.1857311582876924,1,2,2.831164957812677,1.299429290952638,0,0.6600583363376848,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.2387382165185183,2.153751916417376,-4.28418442500614
1,1,-0.10463740114712752,0,0,1.8743071697725027,-0.5609748304808925,1,3.232970805245837,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.3372066109390357,1.830864631844808,0.1416333356444674
1,1,-0.9499856776813305,1,0,1.827641567424142,0.059159876663617626,0,1.2438434687191542,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1.2932392461578808,1.8122377613733929,-0.6358259099813488
0,2,0.04906228549545483,1,0,-0.16999350511950675,0.059159876663617626,0,-0.2524088403883706,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.056840174591540345,0.2701667548689989,0.2503504852742479
1,1,0.04906228549545483,0,0,0.6048065517804263,-0.5609748304808925,1,1.3312288332595401,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1411094011679955,1.1453454953331452,0.2503504852742479
1,1,-0.41203677443229225,0,0,1.2219581428434958,-0.5609748304808925,1,2.255736523266894,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.722576858225116,1.534304424039823,-0.10031399301371488
1,1,-0.8731358343600393,2,2,5.124238728242953,1.9195639980971482,0,1.0799868868704532,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4.39922486752063,2.668221715908568,-0.547688062634627
0,2,-0.2583370877897099,1,1,-0.12293496395240078,0.6792945838081278,0,-0.369900187785899,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.03183499261696022,0.3503178914890206,0.025144285328213375
0,3,-0.10463740114712752,0,0,-0.5489135844511608,-0.5609748304808925,1,-0.3970712367850514,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.595821142159888,-0.8059607675574288,0.1416333356444674
0,2,1.0481102486722402,1,1,-0.11705264630651252,0.6792945838081278,0,-0.3669629041009608,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.04291938851802279,0.3599165841728647,0.821234054665229
